text,label
"Homes in Chennai are food packets, widespread damage.",aid
Residents report stranded families in Mumbai #floods.,distress
"Homes in Maldives are sea waves crashing inland, #tsunami.",storm_surge
"Homes in Sri Lanka are relief supplies, #coastalstorm.",aid
"Urgent: Odisha experiences gale force winds, widespread damage.",wind
"Urgent: Andaman Islands experiences sand washed away, people stranded.",erosion
"Breaking: Donations reported in Kerala, situation worsening.",aid
"Bay of Bengal under rip currents, rescue teams rushed in.",ocean_conditions
"Violent gusts causes major disruption in West Bengal, latest update.",wind
"Breaking: Volunteers helping reported in Andaman Islands, widespread damage.",relief
Residents report relief camps set up in Kerala authorities on high alert.,relief
Andaman Islands faces navy deployed as situation worsening.,rescue
"Coastal region of Odisha is struggling with emergency sheltering, roads blocked.",evacuation
Gujarat faces dunes destroyed as authorities on high alert.,erosion
"Coastal region of Tamil Nadu is struggling with donations, people stranded.",aid
"Homes in Goa are coast guard helping, people stranded.",rescue
Andaman Islands faces helicopter rescue as situation worsening.,rescue
Residents report giant wave in West Bengal people stranded.,tsunami
"Homes in Andhra coast are coastal flooding, #cyclone.",storm_surge
"Nonstop rainfall causes major disruption in Odisha, authorities on high alert.",heavy_rain
"Homes in Kolkata are cyclone, #breaking.",cyclone
"Authorities confirm urgent rescue needed in Sri Lanka, dangerous conditions continue.",distress
"Swollen tides causes major disruption in Maldives, latest update.",ocean_conditions
"Coastal region of Tamil Nadu is struggling with rip currents, people stranded.",ocean_conditions
"Breaking: Dunes destroyed reported in Mumbai, people stranded.",erosion
"Homes in Maldives are emergency kitchens, roads blocked.",relief
"Breaking: Tropical depression reported in Tamil Nadu, widespread damage.",cyclone
"Kolkata under dunes destroyed, rescue teams rushed in.",erosion
"Urgent: Bay of Bengal experiences stranded families, breaking news.",distress
"Emergency sheltering hits Tamil Nadu, casualties feared.",evacuation
"Coastal region of Maldives is struggling with storm surge, widespread damage.",storm_surge
"Torrential rain hits Andaman Islands, authorities on high alert.",heavy_rain
"Homes in Maldives are clean water, #breaking.",aid
Odisha faces helicopter rescue as situation worsening.,rescue
"Breaking: Tsunami reported in Goa, #staysafe.",tsunami
"Nonstop rainfall causes major disruption in Kerala, casualties feared.",heavy_rain
Residents report nonstop rainfall in Mumbai people stranded.,heavy_rain
"Flood hits Maldives, latest update.",flooding
"Kolkata under coast guard helping, rescue teams rushed in.",rescue
"Coastal region of Goa is struggling with sand washed away, people stranded.",erosion
"Breaking: Streets submerged reported in Kolkata, roads blocked.",flooding
Residents report stormy winds in Goa roads blocked.,wind
"Shoreline collapse hits Odisha, emergency declared.",erosion
"Urgent: Andhra coast experiences rough seas, people stranded.",ocean_conditions
"Urgent rescue needed hits Kerala, dangerous conditions continue.",distress
"High tide surge causes major disruption in Mumbai, emergency declared.",storm_surge
"Emergency kitchens causes major disruption in Andhra coast, breaking news.",relief
"Goa under relief camps set up, rescue teams rushed in.",relief
"Urgent: Mumbai experiences dangerous swell, people stranded.",ocean_conditions
"Bay of Bengal under tsunami, rescue teams rushed in.",tsunami
"Homes in Goa are coastal flooding, people stranded.",storm_surge
"Dunes destroyed hits Goa, situation worsening.",erosion
"Typhoon causes major disruption in Andaman Islands, dangerous conditions continue.",cyclone
Odisha faces dunes destroyed as breaking news.,erosion
Residents report nonstop rainfall in Sri Lanka people stranded.,heavy_rain
"Inundation hits Kerala, dangerous conditions continue.",flooding
"Villagers relocated hits West Bengal, emergency declared.",evacuation
"West Bengal under typhoon, rescue teams rushed in.",cyclone
"Kolkata under inundation, rescue teams rushed in.",flooding
"Breaking: Emergency sheltering reported in Maldives, people stranded.",evacuation
"Breaking: Donations reported in Tamil Nadu, roads blocked.",aid
Residents report waterlogging in Andhra coast people stranded.,flooding
"Violent gusts causes major disruption in Mumbai, dangerous conditions continue.",wind
"Urgent: Goa experiences storm surge, people stranded.",storm_surge
"Urgent: Kolkata experiences gale force winds, latest update.",wind
"Nonstop rainfall hits West Bengal, emergency declared.",heavy_rain
"Homes in Andaman Islands are sea waves crashing inland, roads blocked.",storm_surge
"Coastal region of Bay of Bengal is struggling with medical aid, roads blocked.",aid
"Maldives under donations, rescue teams rushed in.",aid
"Coastal region of Kerala is struggling with relief camps set up, #breaking.",relief
"Homes in Chennai are cloudburst, breaking news.",heavy_rain
"Coastal region of West Bengal is struggling with flood, widespread damage.",flooding
"Coastal region of West Bengal is struggling with volunteers helping, people stranded.",relief
"Homes in Tamil Nadu are high tide surge, roads blocked.",storm_surge
Residents report waterlogging in Andhra coast people stranded.,flooding
"Coastal region of West Bengal is struggling with coast guard helping, emergency declared.",rescue
"Sri Lanka under stormy winds, rescue teams rushed in.",wind
"Coastal region of West Bengal is struggling with emergency kitchens, people stranded.",relief
"Urgent: Kolkata experiences dunes destroyed, roads blocked.",erosion
Maldives faces cloudburst as casualties feared.,heavy_rain
"Coastal region of Maldives is struggling with stormy winds, roads blocked.",wind
Residents report beach erosion in Maldives roads blocked.,erosion
"Swollen tides hits Chennai, situation worsening.",ocean_conditions
"Coastal region of Tamil Nadu is struggling with cyclone, widespread damage.",cyclone
"Coastal region of Gujarat is struggling with storm surge, people stranded.",storm_surge
"Coastal region of Kolkata is struggling with nonstop rainfall, #rescue.",heavy_rain
"Urgent: Kerala experiences people moved to shelters, roads blocked.",evacuation
"Urgent: West Bengal experiences flood, #cyclone.",flooding
"Urgent: Maldives experiences coast guard helping, people stranded.",rescue
"Breaking: Rough seas reported in Goa, widespread damage.",ocean_conditions
"People moved to shelters causes major disruption in Goa, breaking news.",evacuation
"Authorities confirm emergency sheltering in Kerala, authorities on high alert.",evacuation
Residents report gale force winds in Kerala widespread damage.,wind
"Authorities confirm sand washed away in Maldives, latest update.",erosion
"Homes in Tamil Nadu are waterlogging, people stranded.",flooding
"Homes in Sri Lanka are waterlogging, widespread damage.",flooding
"Urgent: Andaman Islands experiences waterlogging, widespread damage.",flooding
"Homes in Gujarat are navy deployed, situation worsening.",rescue
"Emergency kitchens causes major disruption in Tamil Nadu, emergency declared.",relief
"Strong winds hits Goa, emergency declared.",wind
"Coastal region of Odisha is struggling with sand washed away, #staysafe.",erosion
"Coastal region of Sri Lanka is struggling with sand washed away, people stranded.",erosion
"Distribution of aid causes major disruption in Bay of Bengal, situation worsening.",relief
Residents report heavy rain in Mumbai people stranded.,heavy_rain
"Coastal region of Kolkata is struggling with torrential rain, roads blocked.",heavy_rain
"Tamil Nadu under strong winds, rescue teams rushed in.",wind
"Homes in Kerala are strong winds, casualties feared.",wind
"Coastal region of Andaman Islands is struggling with giant wave, emergency declared.",tsunami
"Authorities confirm storm surge in Kerala, breaking news.",storm_surge
"Maldives under streets submerged, rescue teams rushed in.",flooding
Residents report cyclone in Chennai people stranded.,cyclone
"Homes in Kerala are rip currents, people stranded.",ocean_conditions
"Andhra coast under tsunami, rescue teams rushed in.",tsunami
"Authorities confirm typhoon in Chennai, emergency declared.",cyclone
"Authorities confirm swollen tides in Tamil Nadu, situation worsening.",ocean_conditions
"Breaking: High tide surge reported in Andhra coast, #disaster.",storm_surge
"Authorities confirm strong winds in Tamil Nadu, dangerous conditions continue.",wind
"Breaking: Stranded families reported in Bay of Bengal, roads blocked.",distress
Odisha faces food packets as casualties feared.,aid
"Urgent: Andhra coast experiences volunteers helping, #cyclone.",relief
"Homes in Kerala are dunes destroyed, people stranded.",erosion
"Coastal region of Bay of Bengal is struggling with villagers relocated, people stranded.",evacuation
"Cloudburst hits Maldives, dangerous conditions continue.",heavy_rain
"Coastal region of Odisha is struggling with coastal flooding, roads blocked.",storm_surge
"Emergency sheltering causes major disruption in Goa, breaking news.",evacuation
"Breaking: Coastal flooding reported in Kerala, roads blocked.",storm_surge
Chennai faces gale force winds as dangerous conditions continue.,wind
"Breaking: Distribution of aid reported in Maldives, #prayforcoast.",relief
"Homes in Sri Lanka are typhoon, emergency declared.",cyclone
"Breaking: Gale force winds reported in West Bengal, emergency declared.",wind
"Breaking: Villagers relocated reported in Bay of Bengal, roads blocked.",evacuation
"Breaking: Shoreline collapse reported in Goa, latest update.",erosion
"Coastal region of Chennai is struggling with urgent rescue needed, situation worsening.",distress
"Authorities confirm coastal flooding in Tamil Nadu, emergency declared.",storm_surge
"Urgent: Sri Lanka experiences mass evacuation, people stranded.",evacuation
"Coastal region of Bay of Bengal is struggling with SOS, roads blocked.",distress
"Authorities confirm flood in Tamil Nadu, casualties feared.",flooding
"Andhra coast under medical aid, rescue teams rushed in.",aid
"Homes in Sri Lanka are relief supplies, #rescue.",aid
"Authorities confirm emergency sheltering in Sri Lanka, dangerous conditions continue.",evacuation
"Urgent: Goa experiences storm surge, people stranded.",storm_surge
Odisha faces rip currents as authorities on high alert.,ocean_conditions
"West Bengal under nonstop rainfall, rescue teams rushed in.",heavy_rain
"Sri Lanka under helicopter rescue, rescue teams rushed in.",rescue
"Urgent: Odisha experiences cyclone, widespread damage.",cyclone
"Urgent: Chennai experiences tidal wave, roads blocked.",tsunami
"Sri Lanka under dangerous swell, rescue teams rushed in.",ocean_conditions
Bay of Bengal faces beach erosion as latest update.,erosion
"Coastal region of Chennai is struggling with gale force winds, roads blocked.",wind
"Rip currents hits Maldives, latest update.",ocean_conditions
